correlation,dissimilarity,file
0.924205932467069,13.497553593947037,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48952_2016-101_v01.10_r05_scene01_W155_N71.png
0.9300780009518307,12.526906263135773,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49839_2016-159_v01.10_r05_scene07_W082_N30.png
0.9328504731787916,11.339672131147541,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49003_2016-104_v01.10_r05_scene06_E043_N09.png
0.9165214180120619,14.965855401429174,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50124_2016-178_v01.10_r05_scene11_W047_S27.png
0.805929436895291,21.791765447667085,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49494_2016-137_v01.10_r05_scene03_W104_N76.png
0.8953196235892734,14.970777637662884,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49987_2016-169_v01.10_r05_scene01_E138_N75.png
0.9279242197517953,12.847894073139976,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50537_2016-206_v01.10_r05_scene09_W169_S16.png
0.9025503346214492,18.00615804960067,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49259_2016-121_v01.10_r05_scene14_E038_S62.png
0.9267604310075183,13.215586380832281,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49830_2016-159_v01.10_r05_scene08_E123_S16.png
0.9363942763757005,11.00756200084069,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48663_2016-081_v01.10_r05_scene06_W131_N10.png
0.9326021223964182,12.09147961328289,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49108_2016-111_v01.10_r05_scene09_E052_S24.png
0.9308624048804429,12.054426229508195,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50555_2016-207_v01.10_r05_scene08_E127_N08.png
0.9320929067900652,12.057683900798654,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49326_2016-125_v01.10_r05_scene05_W087_N49.png
0.9270423676606201,12.94055905842791,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49114_2016-111_v01.10_r05_scene02_W051_N74.png
0.9311632694407801,12.386637242538884,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50130_2016-179_v01.10_r05_scene08_E176_N04.png
0.9310449210047118,12.297486338797816,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49345_2016-127_v01.10_r05_scene09_E166_S08.png
0.8530365533248563,19.531891551071876,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50045_2016-173_v01.10_r05_scene02_E113_N81.png
0.8820487961853962,14.375334174022699,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50551_2016-207_v01.10_r05_scene02_W067_N81.png
0.9323513952095052,12.321488020176545,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50207_2016-184_v01.10_r05_scene06_E147_N32.png
0.9324110656632242,11.641975620008408,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49013_2016-105_v01.10_r05_scene07_E159_S15.png
0.9337300818748083,11.410508617065995,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49316_2016-125_v01.10_r05_scene06_E145_N27.png
0.9266593344014132,13.001160151324086,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49148_2016-114_v01.10_r05_scene09_E178_S27.png
0.9338058499856886,11.362740647330812,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49089_2016-110_v01.10_r05_scene04_E158_N33.png
0.9255365062056491,13.064686843211433,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49024_2016-105_v01.10_r05_scene02_W070_N72.png
0.9311975642648785,12.302152164775116,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50602_2016-210_v01.10_r05_scene08_E087_N06.png
0.9281285316123827,12.840979403110552,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49307_2016-124_v01.10_r05_scene10_W013_S30.png
0.9298750467433698,12.292715426649853,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50241_2016-186_v01.10_r05_scene08_E053_N17.png
0.9211466808834496,14.45080706179067,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50631_2016-212_v01.10_r05_scene11_E107_S31.png
0.8094326935759939,19.913572929802434,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50135_2016-179_v01.10_r05_scene02_E180_N81.png
0.9198689077832843,14.56164354770912,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50048_2016-173_v01.10_r05_scene10_W035_S23.png
0.9267093207050107,13.517915090374107,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50587_2016-209_v01.10_r05_scene10_E078_S25.png
0.9298318955496593,12.687297183690628,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49729_2016-152_v01.10_r05_scene09_E014_N01.png
0.8663090621460217,16.92118116855822,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49859_2016-161_v01.10_r05_scene01_W044_N72.png
0.9309639777420204,12.555233291298864,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50474_2016-201_v01.10_r05_scene07_W095_N37.png
0.9209493654982266,14.523484657419084,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48897_2016-097_v01.10_r05_scene01_E084_N75.png
0.9336233984703305,11.429562841530057,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48678_2016-082_v01.10_r05_scene06_W129_N10.png
0.9333657077501425,11.398205128205127,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49012_2016-105_v01.10_r05_scene04_W166_N33.png
0.9316200462230271,11.722782681799075,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49428_2016-132_v01.10_r05_scene08_W007_N21.png
0.9245819039806885,13.629419924337958,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49238_2016-120_v01.10_r05_scene10_W170_S36.png
0.9214385742568567,14.794644808743172,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50077_2016-175_v01.10_r05_scene12_W010_S37.png
0.9225583078196412,13.48905422446406,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48906_2016-098_v01.10_r05_scene12_E177_S57.png
0.8528739019525655,18.687730138713746,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49845_2016-160_v01.10_r05_scene04_E158_N71.png
0.9060500972388587,17.35422446406053,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50687_2016-216_v01.10_r05_scene12_W156_S55.png
0.9317064053102201,12.037507356031945,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49073_2016-109_v01.10_r05_scene08_E168_S20.png
0.9225857900892941,13.85538041193779,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49458_2016-134_v01.10_r05_scene10_W013_S28.png
0.91200066969236,15.870117696511137,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48790_2016-090_v01.10_r05_scene12_E033_S78.png
0.9108345908770862,15.613039092055487,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49179_2016-116_v01.10_r05_scene01_W083_N81.png
0.8569526209544306,19.69754939050021,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49904_2016-164_v01.10_r05_scene04_W176_N64.png
0.9339111253477955,11.611475409836068,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48949_2016-100_v01.10_r05_scene08_W117_S23.png
0.9272875746982613,13.511488020176543,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49130_2016-112_v01.10_r05_scene11_W117_S41.png
0.8938467830496887,18.90994115174443,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49548_2016-140_v01.10_r05_scene12_W005_S50.png
0.9313306395094259,11.902559899117277,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49583_2016-142_v01.10_r05_scene07_W098_N35.png
0.8469447938496167,19.424728877679698,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49519_2016-138_v01.10_r05_scene04_E000_N63.png
0.9301723569339017,12.23788566624632,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49350_2016-127_v01.10_r05_scene04_E066_N59.png
0.9296128800067011,12.257717528373266,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50374_2016-195_v01.10_r05_scene07_E122_N10.png
0.9009419837211431,15.871572089113075,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50517_2016-204_v01.10_r05_scene05_W033_N56.png
0.9320109367894395,11.696658259773013,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49148_2016-114_v01.10_r05_scene05_W170_N29.png
0.9061487077770786,17.00118957545187,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50426_2016-198_v01.10_r05_scene12_W053_S49.png
0.9172686981643414,13.816603614964272,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50375_2016-195_v01.10_r05_scene05_E110_N52.png
0.9246869309502597,13.707961328289198,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50531_2016-205_v01.10_r05_scene10_W027_S24.png
0.9299074461404143,12.275350987810004,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50470_2016-201_v01.10_r05_scene09_W008_N01.png
0.9225493158838356,12.14919714165616,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49405_2016-131_v01.10_r05_scene04_W161_N64.png
0.9290664238240413,13.134842370744009,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49885_2016-162_v01.10_r05_scene06_W094_N43.png
0.9284805631344734,12.922437999159314,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49773_2016-155_v01.10_r05_scene08_E044_S04.png
0.9271772769876374,13.373459436738125,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50032_2016-172_v01.10_r05_scene11_W013_S18.png
0.9279110577931746,12.700920554854982,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49186_2016-116_v01.10_r05_scene09_W008_S27.png
0.9297366370946903,12.468545607398067,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50332_2016-192_v01.10_r05_scene09_E041_S01.png
0.9022753969540127,15.426939890710381,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50011_2016-171_v01.10_r05_scene05_E147_N55.png
0.9278808804645706,12.76873896595208,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50332_2016-192_v01.10_r05_scene10_E038_S12.png
0.9277427603197964,12.679445145018917,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49929_2016-165_v01.10_r05_scene08_W070_N16.png
0.9033492626019687,17.17163514081547,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50550_2016-206_v01.10_r05_scene12_W127_S47.png
0.8757000293996036,17.89225304749895,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49851_2016-160_v01.10_r05_scene02_E094_N82.png
0.9310801020294434,11.472248844052125,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49184_2016-116_v01.10_r05_scene07_E051_N23.png
0.8943472457853086,15.496712904581756,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50298_2016-190_v01.10_r05_scene01_W070_N73.png
0.913727829454804,15.797986548970158,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48647_2016-080_v01.10_r05_scene13_E167_S82.png
0.9189171211930672,14.229789827658678,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49426_2016-132_v01.10_r05_scene01_E160_N81.png
0.9317287550460515,11.733270281630938,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49177_2016-116_v01.10_r05_scene05_W138_N40.png
0.9293691717395557,11.902509457755357,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50674_2016-215_v01.10_r05_scene06_E177_N33.png
0.8420492835692748,18.560117696511142,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50555_2016-207_v01.10_r05_scene02_W152_N82.png
0.7825303373657665,22.753261874737284,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49470_2016-135_v01.10_r05_scene02_E169_N82.png
0.9344231763209823,11.168053804119378,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48771_2016-089_v01.10_r05_scene05_E174_N08.png
0.8188449203694217,20.059911727616647,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50212_2016-184_v01.10_r05_scene01_W173_N68.png
0.9242222957748376,13.87031525851198,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49517_2016-138_v01.10_r05_scene12_E020_S33.png
0.9169822229120661,15.7307482135351,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50115_2016-178_v01.10_r05_scene13_E164_S39.png
0.9313165301755386,12.342425388818834,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50225_2016-185_v01.10_r05_scene06_E082_N45.png
0.9311981640721438,12.452143757881464,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49511_2016-138_v01.10_r05_scene08_E171_N04.png
0.9266941857270131,12.751513240857504,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50306_2016-190_v01.10_r05_scene06_W046_N51.png
0.9289107263833698,12.2026271542665,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49495_2016-137_v01.10_r05_scene07_W162_N31.png
0.9022003029722455,15.793055905842792,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50211_2016-184_v01.10_r05_scene04_E061_N56.png
0.9311328060585305,12.298978562421187,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50718_2016-218_v01.10_r05_scene04_W146_N49.png
0.8423220418632914,19.490975199663723,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50371_2016-195_v01.10_r05_scene01_W005_N70.png
0.9293449160994783,12.35770071458596,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49603_2016-144_v01.10_r05_scene06_E144_N32.png
0.901167995143385,17.7297772173182,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50623_2016-211_v01.10_r05_scene14_W071_S56.png
0.9126959403600637,15.933825136612022,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49671_2016-148_v01.10_r05_scene12_W053_S40.png
0.8957389918661016,18.620470786044557,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49679_2016-149_v01.10_r05_scene12_E113_S48.png
0.9300886324337003,12.375653635981505,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50054_2016-174_v01.10_r05_scene06_W163_N41.png
0.906901537307196,17.17905842791089,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49749_2016-153_v01.10_r05_scene12_W115_S47.png
0.8590103203112297,19.80013871374527,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49998_2016-170_v01.10_r05_scene05_E103_N63.png
0.8777591953208844,18.978818831441785,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50013_2016-171_v01.10_r05_scene05_E103_N61.png
0.9297117807861511,12.878869272803701,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50165_2016-181_v01.10_r05_scene09_E058_S13.png
0.9351301862654712,11.33326607818411,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48876_2016-096_v01.10_r05_scene05_W166_N24.png
0.9339975728551818,11.755783942833121,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49040_2016-106_v01.10_r05_scene08_W124_S10.png
0.922624255332279,13.917456914670028,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50652_2016-213_v01.10_r05_scene10_W032_S26.png
0.9318389361158697,12.35185792349727,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49727_2016-152_v01.10_r05_scene09_E062_N05.png
0.9340909384141703,11.451164354770913,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48875_2016-096_v01.10_r05_scene05_W142_N26.png
0.9294631283983141,12.284018495166036,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48916_2016-098_v01.10_r05_scene09_W050_S25.png
0.9141381619331644,16.57839848675914,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49935_2016-166_v01.10_r05_scene12_E133_S43.png
0.9097302753875682,14.917385456073983,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50263_2016-187_v01.10_r05_scene05_W100_N54.png
0.9303922951921724,11.639646910466581,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49320_2016-125_v01.10_r05_scene06_E050_N29.png
0.9285037278833934,12.849432534678435,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49119_2016-112_v01.10_r05_scene02_W171_N74.png
0.9352817134348251,11.329575451870532,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48796_2016-090_v01.10_r05_scene05_W058_N29.png
0.9294754925178094,12.904241277847836,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50100_2016-177_v01.10_r05_scene11_E168_S14.png
0.8734489902158151,18.921252627154267,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49985_2016-169_v01.10_r05_scene04_E051_N61.png
0.9250732938868192,13.509264396805381,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50344_2016-193_v01.10_r05_scene10_E111_S19.png
0.9332466247618241,11.74304329550231,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48987_2016-103_v01.10_r05_scene05_E070_N35.png
0.9345988493955594,11.138730559058429,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48814_2016-091_v01.10_r05_scene06_W131_N10.png
0.9337339601104226,11.552799495586381,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48982_2016-103_v01.10_r05_scene09_E177_S21.png
0.9319291884435957,12.272837326607819,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50505_2016-203_v01.10_r05_scene07_W121_N06.png
0.934501836480043,11.700676754939051,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49424_2016-132_v01.10_r05_scene08_E086_N08.png
0.9244089347336285,13.355153425809164,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49019_2016-105_v01.10_r05_scene02_E050_N72.png
0.9258394643277108,13.48147961328289,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49512_2016-138_v01.10_r05_scene11_E142_S21.png
0.9291071091546396,12.860554854981084,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50446_2016-200_v01.10_r05_scene10_W160_S19.png
0.8439127826926612,18.494148802017655,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50502_2016-203_v01.10_r05_scene02_E068_N81.png
0.934020574434535,11.35343001261034,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48910_2016-098_v01.10_r05_scene06_E103_N24.png
0.9296661829262652,12.101458596048762,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50713_2016-217_v01.10_r05_scene07_W034_N28.png
0.930345367203259,12.174333753678017,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49357_2016-127_v01.10_r05_scene03_W096_N65.png
0.929931578321344,11.969298024379992,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50595_2016-209_v01.10_r05_scene08_W105_N12.png
0.907539516365299,16.937519966372424,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50686_2016-215_v01.10_r05_scene12_W131_S52.png
0.934770844603922,11.087225725094578,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48711_2016-085_v01.10_r05_scene05_E165_N12.png
0.9301982220193799,12.22319882303489,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48733_2016-086_v01.10_r05_scene09_W011_S39.png
0.9302053936213646,12.44472467423287,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49741_2016-153_v01.10_r05_scene07_E097_N40.png
0.9359167149791913,11.123493064312736,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48712_2016-085_v01.10_r05_scene05_E141_N10.png
0.9200491811350654,14.671046658259772,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49725_2016-152_v01.10_r05_scene11_E101_S35.png
0.9090431046789003,17.161261034047918,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50364_2016-194_v01.10_r05_scene12_W013_S45.png
0.9121360379162924,16.796738125262713,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49168_2016-115_v01.10_r05_scene12_E047_S62.png
0.9153520302828857,15.580529634300126,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48847_2016-094_v01.10_r05_scene12_E121_S75.png
0.9195087868144276,14.619277007145858,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50563_2016-207_v01.10_r05_scene12_W073_S34.png
0.9170444278148968,15.286691887347626,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50381_2016-195_v01.10_r05_scene12_W057_S41.png
0.9041899817870952,15.434724674232871,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49777_2016-155_v01.10_r05_scene05_W035_N55.png
0.9299735293160996,12.333408995376208,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50040_2016-173_v01.10_r05_scene09_E162_N07.png
0.927605464507019,11.993493064312736,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48992_2016-103_v01.10_r05_scene08_W059_S11.png
0.7880371816084768,22.84348886086591,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49587_2016-143_v01.10_r05_scene04_W175_N69.png
0.9086794551354153,15.380054644808741,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49081_2016-109_v01.10_r05_scene12_W037_S60.png
0.9056241567168937,17.665741908364858,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49652_2016-147_v01.10_r05_scene13_E035_S51.png
0.9167722361376323,16.56387557797394,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49291_2016-123_v01.10_r05_scene13_W003_S59.png
0.9325746605895232,11.77685161832703,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48770_2016-089_v01.10_r05_scene07_W169_S23.png
0.9328302341182602,11.775262715426651,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48913_2016-098_v01.10_r05_scene08_E023_S18.png
0.9179704379097975,15.08750315258512,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50345_2016-193_v01.10_r05_scene11_E083_S33.png
0.8654938503511068,18.074686843211435,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50570_2016-208_v01.10_r05_scene03_E147_N61.png
0.8840015072786266,17.839701555275326,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49939_2016-166_v01.10_r05_scene02_E172_N81.png
0.929534739015702,12.376994535519128,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50653_2016-213_v01.10_r05_scene04_W037_N50.png
0.8434471283632211,19.579920134510296,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50406_2016-197_v01.10_r05_scene02_E179_N82.png
0.9332804191577077,11.437860445565363,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48672_2016-082_v01.10_r05_scene05_E017_N23.png
0.9308170539994717,12.350760823875579,../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50169_2016-181_v01.10_r05_scene07_W026_N34.png
